region,price,area,purpose
20,1105000000,2,1
20,1588000000,3,1
20,148000000,1,3
20,1080000000,2,1
20,845000000,2,1
20,1470000000,3,1
20,875000000,2,1
20,1280000000,3,1
20,530000000,2,1
20,795000000,2,1
20,1160000000,2,1
20,215000000,1,2
20,1010000000,2,1
20,1595000000,3,1
20,1330000000,3,1
20,185000000,1,2
20,960000000,2,1
20,519950000,2,4
20,740000000,2,1
20,157000000,1,2
20,1030000000,2,1
20,1940000000,3,1
20,490000000,1,1
20,1105000000,2,1
20,448000000,1,3
20,1420000000,3,1
20,1199000000,2,1
20,1900000000,3,1
20,263000000,1,2
20,455000000,1,1
20,330000000,1,2
20,1148000000,2,1
20,727000000,2,1
20,220000000,1,2
20,1032000000,2,1
20,179000000,1,2
20,1680000000,3,1
20,1053000000,2,1
20,520000000,2,1
20,563000000,2,1
20,803000000,2,1
20,1473500000,3,1
20,500000000,1,4
20,380000000,1,4
20,104200000,1,3
20,104200000,1,3
20,106300000,1,3
20,106300000,1,3
20,109900000,1,3
20,109900000,1,3
20,109900000,1,3
20,109900000,1,3
20,113000000,1,3
20,113000000,1,3
20,120000000,1,3
20,120000000,1,3
20,121500000,1,3
20,121500000,1,3
20,144600000,1,3
20,151600000,1,3
20,266200000,1,3
20,275000000,1,3
20,198000000,1,3
20,552000000,2,1
20,552000000,2,1
20,825000000,2,1
20,1040000000,2,1
20,1050000000,2,1
20,540000000,2,1
20,1428000000,3,1
20,340000000,1,3
20,1020000000,2,1
20,1055000000,2,1
20,1350000000,3,1
20,1175000000,2,1
20,990000000,2,1
20,1240000000,3,1
20,1240000000,3,1
20,1050000000,2,1
20,1605000000,3,1
20,1433000000,3,1
20,548000000,2,1
20,1300000000,3,1
20,1060000000,2,1
20,3180000000,4,1
20,1150000000,2,1
20,2300000000,4,4
20,245000000,1,3
20,300000000,1,3
20,1330000000,3,1
20,1290000000,3,1
20,375000000,1,1
20,625000000,2,1
20,1280000000,3,1
20,1550000000,3,1
20,270000000,1,3
20,1040000000,2,1
20,83000000,1,2
20,890000000,2,1
20,840000000,2,1
20,240000000,1,2
20,185000000,1,2
20,720000000,2,1
20,175000000,1,2
20,580000000,2,2
20,1120000000,2,1
20,310000000,1,3
20,1598000000,3,1
20,530000000,2,2
20,990000000,2,1
20,1250000000,3,1
20,890000000,2,1
20,1550000000,3,1
20,532000000,2,2
20,1495000000,3,1
20,683000000,2,1
20,527000000,2,2
20,1140000000,2,1
20,1150000000,2,1
20,230000000,1,2
20,1390000000,3,1
20,860000000,2,2
20,1290000000,3,1
20,1240000000,3,1
20,1307000000,3,1
20,1007000000,2,1
20,1240000000,3,1
20,1100000000,2,1
20,800000000,2,1
20,818000000,2,1
20,270000000,1,3
20,270000000,1,2
20,595000000,2,1
20,1020000000,2,1
20,1085000000,2,1
20,1490000000,3,1
20,825000000,2,1
20,1210000000,3,1
20,1490000000,3,1
20,1090000000,2,1
20,1050000000,2,1
20,780000000,2,1
20,599000000,2,1
20,955000000,2,1
20,1385000000,3,1
20,320000000,1,3
20,340000000,1,2
20,1200000000,2,1
20,1235000000,3,1
20,650000000,2,1
20,550000000,2,1
20,1230000000,3,1
20,665000000,2,1
20,920000000,2,1
20,295000000,1,2
20,910000000,2,1
20,830000000,2,1
20,1182240000,2,4
20,920000000,2,1
20,141000000,1,2
20,190000000,1,3
20,925000000,2,1
20,1050000000,2,1
20,896620000,2,1
20,1142500000,2,1
20,285000000,1,3
20,485000000,1,2
20,120000000,1,3
20,2170000000,4,1
20,1150000000,2,1
20,680000000,2,1
20,950000000,2,1
20,310000000,1,3
20,1060000000,2,1
20,300000000,1,3
20,1350000000,3,1
20,1150000000,2,1
20,727000000,2,1
20,1140000000,2,1
20,1020000000,2,1
20,1400000000,3,1
20,810000000,2,1
20,800000000,2,1
20,950000000,2,1
20,595000000,2,1
20,730000000,2,1
20,797000000,2,1
20,2900000000,4,1
20,540000000,2,3
20,1270000000,3,1
20,683000000,2,1
20,807500000,2,1
20,1070000000,2,1
20,1050000000,2,1
20,1095000000,2,1
20,1310000000,3,1
20,1015000000,2,1
20,899000000,2,1
20,850000000,2,1
20,310000000,1,3
20,740000000,2,1
20,1105000000,2,1
20,1425000000,3,1
20,338000000,1,3
20,850000000,2,1
20,190000000,1,2
20,255000000,1,3
20,268000000,1,3
20,960000000,2,1
20,882000000,2,1
20,1320000000,3,1
20,1200000000,2,1
20,1195000000,2,1
20,1435000000,3,1
20,920000000,2,1
21,690000000,2,3
21,295000000,1,3
21,507000000,2,3
21,360000000,1,2
21,1940000000,3,1
21,345000000,1,2
21,3500000000,4,4
21,315000000,1,3
21,2030000000,4,1
21,480000000,1,3
21,1800000000,3,1
21,497000000,1,3
21,270000000,1,2
21,1700000000,3,1
21,2300000000,4,1
21,1900000000,3,3
21,4450000000,5,1
21,245000000,1,2
21,2500000000,4,1
21,1940000000,3,1
21,1870000000,3,1
21,1300000000,3,1
21,1050000000,2,3
21,2160000000,4,3
21,2200000000,4,1
21,2090000000,4,1
21,550000000,2,3
21,330000000,1,2
21,1020000000,2,1
21,162750000,1,1
21,1600000000,3,3
21,420000000,1,3
21,670000000,2,3
21,975000000,2,3
21,658000000,2,2
21,1820000000,3,1
21,500000000,1,3
21,1182000000,2,1
21,1100000000,2,3
21,1685000000,3,1
21,430000000,1,3
21,450000000,1,2
21,258000000,1,2
21,612000000,2,3
21,1750000000,3,3
21,306500000,1,2
21,340000000,1,3
21,1540000000,3,1
21,540000000,2,3
21,740000000,2,3
21,2300000000,4,1
21,385000000,1,3
21,340000000,1,3
21,1850000000,3,1
21,2510000000,4,1
21,350000000,1,3
21,890000000,2,1
21,750000000,2,3
21,1130000000,2,2
21,340000000,1,3
21,1370000000,3,1
21,350000000,1,3
21,915000000,2,3
21,2950000000,4,1
21,1850000000,3,1
21,2145000000,4,4
21,690000000,2,3
21,1320000000,3,1
21,850000000,2,3
21,340000000,1,3
21,1550000000,3,1
21,570000000,2,3
21,3700000000,5,1
21,350000000,1,3
21,350000000,1,3
21,440000000,1,3
21,1800000000,3,4
21,1500000000,3,1
21,2100000000,4,1
21,470000000,1,3
21,500000000,1,3
21,1715000000,3,1
21,1700000000,3,1
21,1430000000,3,1
21,350000000,1,3
21,2200000000,4,3
21,2400000000,4,4
21,1600000000,3,1
21,200000000,1,2
21,800000000,2,1
21,305000000,1,2
21,3170000000,4,1
21,3300000000,4,3
21,680000000,2,3
21,1800000000,3,3
21,1485000000,3,4
21,6150000000,5,1
21,805000000,2,3
21,745000000,2,3
21,480000000,1,2
21,2650000000,4,1
21,680000000,2,3
21,800000000,2,4
21,197000000,1,2
21,1077000000,2,1
21,2135000000,4,1
21,5145000000,5,3
21,2200000000,4,1
21,450000000,1,3
21,2100000000,4,4
21,1230000000,3,3
21,3393000000,4,1
21,950000000,2,3
21,1100000000,2,1
21,195000000,1,3
21,3250000000,4,4
21,3650000000,5,1
21,850000000,2,1
21,1670000000,3,1
21,680000000,2,4
21,1140000000,2,1
21,335000000,1,4
21,1675000000,3,1
21,4140000000,5,1
21,960000000,2,3
21,3430000000,4,1
21,2170000000,4,1
21,1600000000,3,1
21,420000000,1,3
21,1140000000,2,1
21,750000000,2,3
21,2700000000,4,4
21,621980000,2,3
21,1895000000,3,1
21,3468000000,4,1
21,549000000,2,3
21,2480000000,4,1
21,2300000000,4,4
21,780000000,2,3
21,900000000,2,1
21,1410000000,3,1
21,2970000000,4,1
21,225000000,1,2
21,350000000,1,2
21,1285000000,3,1
21,1210000000,3,1
21,2750000000,4,1
21,3580000000,5,1
21,1500000000,3,3
21,1620000000,3,1
21,1550000000,3,1
21,2250000000,4,1
21,770000000,2,3
21,2400000000,4,1
21,183000000,1,2
21,580000000,2,3
21,925000000,2,1
21,1750000000,3,1
21,503000000,2,2
21,2000000000,3,1
21,4300000000,5,4
21,1010000000,2,1
21,4100000000,5,3
21,1660000000,3,1
21,145000000,1,3
21,2500000000,4,1
21,430000000,1,3
21,430000000,1,3
21,800000000,2,3
21,910000000,2,3
21,310000000,1,3
21,510000000,2,4
21,1220000000,3,1
21,280000000,1,2
21,275000000,1,3
21,1726000000,3,4
21,510000000,2,3
21,1260000000,3,1
21,2470000000,4,4
21,328000000,1,2
21,410000000,1,2
21,595000000,2,3
21,1580000000,3,1
21,2320000000,4,1
21,320000000,1,2
21,3350000000,4,4
21,816500000,2,3
21,305000000,1,2
21,1680000000,3,1
21,295000000,1,3
21,1880000000,3,1
21,1290000000,3,3
21,870000000,2,1
21,4400000000,5,3
21,500000000,1,3
21,11000000000,5,1
21,600000000,2,3
21,790000000,2,3
21,1600000000,3,1
21,1320000000,3,3
21,597000000,2,3
21,1550000000,3,1
21,660000000,2,3
21,2199960000,4,1
21,1700000000,3,1
21,880000000,2,3
21,4000000000,5,3
21,670000000,2,1
21,320000000,1,3
21,550000000,2,2
21,1100000000,2,1
21,900000000,2,1
21,4200000000,5,1
21,2320000000,4,4
21,550000000,2,3
21,770000000,2,3
21,950000000,2,1
21,2399400000,4,1
21,450000000,1,3
21,1940000000,3,1
21,390000000,1,3
21,2300000000,4,4
21,1335000000,3,1
21,1500000000,3,1
21,1450000000,3,1
21,1859500000,3,1
21,1198000000,2,1
21,268000000,1,3
21,2550000000,4,1
21,1390000000,3,1
21,1680000000,3,4
21,850000000,2,3
21,1130000000,2,1
21,1700000000,3,1
21,1550000000,3,1
21,1100000000,2,3
21,2125000000,4,1
21,405000000,1,3
21,1610000000,3,1
21,570000000,2,3
21,3700000000,5,4
21,1600000000,3,1
21,1470000000,3,1
21,1540000000,3,1
21,1180000000,2,1
21,1870000000,3,1
21,3485000000,4,1
21,695000000,2,3
21,2960000000,4,1
21,1070000000,2,1
21,1200000000,2,1
21,510000000,2,3
21,4000000000,5,4
21,178000000,1,2
21,2450000000,4,1
21,4250000000,5,1
21,3590000000,5,4
21,430000000,1,2
21,450000000,1,3
21,415000000,1,3
21,750000000,2,3
21,2150000000,4,4
21,410000000,1,3
21,1390000000,3,1
21,294700000,1,3
21,1670000000,3,1
21,285000000,1,2
21,3293000000,4,4
21,650000000,2,2
21,550000000,2,3
21,390000000,1,3
21,1635000000,3,1
21,2925000000,4,4
21,890000000,2,1
21,1099000000,2,1
21,900000000,2,1
21,1450000000,3,4
21,1440000000,3,1
21,300000000,1,3
21,3000000000,4,4
21,450000000,1,3
21,810000000,2,2
21,570000000,2,3
21,22000000000,5,1
21,2380000000,4,1
21,535000000,2,1
21,5800000000,5,4
21,588000000,2,3
21,2090000000,4,1
21,1500000000,3,1
21,1680000000,3,1
21,820000000,2,1
21,1200000000,2,3
21,2410000000,4,4
21,2450000000,4,1
21,1700000000,3,1
21,2150000000,4,1
21,420000000,1,3
21,1350000000,3,1
21,1850000000,3,1
21,430000000,1,3
21,1850000000,3,1
21,3800000000,5,4
21,545000000,2,3
21,1770000000,3,1
21,2599900000,4,1
21,1080000000,2,1
21,700000000,2,3
21,2300000000,4,1
21,1680000000,3,1
21,1340000000,3,1
21,1500000000,3,1
21,640000000,2,3
21,825000000,2,2
21,430000000,1,3
21,1100000000,2,1
21,840000000,2,3
21,2490000000,4,1
21,400000000,1,3
21,3400000000,4,1
21,2780000000,4,1
21,1700000000,3,1
21,1695000000,3,1
21,3120000000,4,1
21,2800000000,4,4
21,1900000000,3,1
21,1300000000,3,1
21,560000000,2,3
21,200000000,1,2
21,1800000000,3,1
21,3300000000,4,1
21,1350000000,3,1
21,560000000,2,4
21,790000000,2,2
21,498000000,1,2
21,4050000000,5,4
21,6820000000,5,1
21,450000000,1,3
21,1650000000,3,1
21,1870000000,3,1
21,252500000,1,2
21,830000000,2,1
21,750000000,2,3
21,1540000000,3,1
21,1745000000,3,1
21,225000000,1,3
21,1550000000,3,1
21,560000000,2,3
21,3900000000,5,4
21,660000000,2,3
21,1530000000,3,1
21,2075000000,4,1
21,3170000000,4,1
21,342000000,1,2
21,3170000000,4,1
21,4350000000,5,1
21,5500000000,5,1
21,1700000000,3,1
21,480000000,1,3
21,355000000,1,2
21,2150000000,4,1
21,6000000000,5,1
21,560000000,2,3
21,1150000000,2,3
21,1590000000,3,1
21,580000000,2,3
21,1600000000,3,1
21,1290000000,3,1
21,3100000000,4,3
21,1350000000,3,1
21,3000000000,4,4
21,390000000,1,3
21,278000000,1,3
21,750000000,2,1
21,525000000,2,3
21,980000000,2,1
21,3500000000,4,1
21,4350000000,5,1
21,740000000,2,3
21,1698000000,3,1
21,850000000,2,1
21,180000000,1,3
21,3400000000,4,1
21,1290000000,3,1
21,1030000000,2,4
21,320000000,1,3
21,980000000,2,1
21,220000000,1,3
21,1800000000,3,1
21,1390000000,3,4
21,287000000,1,2
21,930000000,2,3
21,1640000000,3,1
21,1200000000,2,1
21,525000000,2,2
21,409000000,1,3
21,4000000000,5,1
21,9300000000,5,1
21,730000000,2,3
21,4150000000,5,1
21,2400000000,4,1
21,725000000,2,3
21,1440000000,3,1
21,460000000,1,3
21,400000000,1,3
21,850000000,2,1
21,630000000,2,3
21,1140000000,2,1
21,2900000000,4,4
21,2470000000,4,1
21,320000000,1,3
21,1390000000,3,1
21,993000000,2,2
21,1520000000,3,1
21,2140000000,4,1
21,1349000000,3,1
21,2200000000,4,1
21,5270000000,5,4
21,2400000000,4,4
21,390000000,1,2
21,4070000000,5,1
21,335000000,1,2
21,1500000000,3,3
21,3180000000,4,1
21,420000000,1,3
21,4300000000,5,1
21,610000000,2,3
21,1290000000,3,3
21,1900000000,3,1
21,520000000,2,3
21,250000000,1,2
21,300000000,1,3
21,630000000,2,2
21,680000000,2,3
21,1250000000,3,1
21,805000000,2,3
21,2450000000,4,4
21,500000000,1,3
21,460000000,1,3
21,2499400000,4,1
21,1321000000,3,1
21,550000000,2,3
21,2900000000,4,4
21,1700000000,3,1
21,550000000,2,3
21,970000000,2,3
21,3150000000,4,1
21,890000000,2,1
21,1890000000,3,1
21,2900000000,4,4
21,1110000000,2,1
21,1525000000,3,1
21,1110000000,2,1
21,1930000000,3,1
21,1620000000,3,1
21,2900000000,4,1
21,214000000,1,3
21,1800000000,3,1
21,2750000000,4,1
21,2190000000,4,1
21,750000000,2,3
21,3800000000,5,1
21,238000000,1,2
21,2750000000,4,1
21,2080000000,4,1
21,525000000,2,3
21,700000000,2,3
21,1500000000,3,4
21,780000000,2,3
21,1480000000,3,1
21,550000000,2,3
21,215000000,1,3
21,890000000,2,1
21,770000000,2,3
21,1445000000,3,1
21,360000000,1,3
21,520000000,2,3
21,2880000000,4,1
21,350000000,1,3
21,2500000000,4,1
21,3900000000,5,1
21,420000000,1,3
21,1670000000,3,1
21,1250000000,3,1
21,3800000000,5,1
21,250000000,1,3
21,2320000000,4,1
21,8900000000,5,1
21,295000000,1,3
21,570000000,2,3
21,420000000,1,3
21,1497000000,3,1
21,1400000000,3,3
21,2330000000,4,4
21,830000000,2,3
21,400000000,1,3
21,1135000000,2,1
21,1085000000,2,1
21,1000000000,2,1
21,3500000000,4,1
21,840000000,2,1
21,460000000,1,3
21,1070000000,2,3
21,1298000000,3,1
21,1800000000,3,3
21,600000000,2,3
21,860000000,2,1
21,2800000000,4,4
21,600000000,2,3
21,1840000000,3,3
21,235000000,1,2
21,300000000,1,2
21,2580000000,4,1
21,2080000000,4,1
21,650000000,2,3
21,4800000000,5,1
21,1550000000,3,1
21,590000000,2,3
21,3780000000,5,1
21,1608000000,3,1
21,1140000000,2,1
21,2260000000,4,4
21,2200000000,4,1
21,2750000000,4,3
21,178000000,1,2
21,1450000000,3,1
21,1270000000,3,3
21,450000000,1,3
21,1300000000,3,1
21,2450000000,4,1
21,1840000000,3,3
21,1270000000,3,3
21,195000000,1,1
21,360000000,1,3
21,2400000000,4,4
21,3790000000,5,1
21,2000000000,3,1
21,235000000,1,3
21,1520000000,3,1
21,3790000000,5,1
21,1660000000,3,1
21,1460000000,3,1
21,4000000000,5,4
21,1530000000,3,1
21,371000000,1,3
21,850000000,2,3
21,425000000,1,2
21,1600000000,3,1
21,800000000,2,3
21,2400000000,4,1
21,4000000000,5,4
21,650000000,2,3
21,2180000000,4,1
21,4000000000,5,4
21,1575000000,3,1
21,830000000,2,4
21,183000000,1,2
21,850000000,2,2
21,1130000000,2,4
21,2900000000,4,1
21,900000000,2,1
21,309000000,1,2
21,1730000000,3,1
21,6000000000,5,1
21,910000000,2,3
21,620000000,2,1
21,585000000,2,3
21,450000000,1,1
21,2600000000,4,3
21,2200000000,4,1
21,600000000,2,3
21,470000000,1,3
21,1105000000,2,1
21,2000000000,3,1
21,1300000000,3,2
21,2245000000,4,1
21,1410000000,3,1
21,1700000000,3,1
21,1390000000,3,1
21,850000000,2,3
21,1145000000,2,1
21,1230000000,3,1
21,240000000,1,3
21,1470000000,3,1
21,2245000000,4,1
21,1470000000,3,1
21,2035000000,4,1
21,965000000,2,1
21,1400000000,3,4
21,3450000000,4,1
21,1180000000,2,1
21,210000000,1,2
21,364000000,1,3
21,2200000000,4,4
21,930000000,2,3
21,1930000000,3,1
21,2030000000,4,1
21,1810000000,3,1
21,2320000000,4,1
21,590000000,2,3
21,1800000000,3,1
21,380000000,1,3
21,2390000000,4,1
21,880000000,2,4
21,650000000,2,3
21,1575000000,3,1
21,3549400000,5,1
21,1880000000,3,1
21,1190000000,2,3
21,1200000000,2,4
21,597000000,2,3
21,690000000,2,3
21,750000000,2,2
21,2050000000,4,1
21,424000000,1,3
21,1150000000,2,4
21,400000000,1,3
21,370000000,1,2
21,3820000000,5,3
21,950000000,2,1
21,1530000000,3,1
21,525000000,2,3
21,2100000000,4,1
21,1560000000,3,1
21,1700000000,3,1
21,560000000,2,3
21,289000000,1,3
21,3380000000,4,4
21,1540000000,3,1
21,1340000000,3,1
21,600000000,2,3
21,3380000000,4,1
21,2020000000,4,1
21,1495000000,3,1
21,490000000,1,3
21,2295000000,4,4
21,300000000,1,3
21,380000000,1,3
21,1020000000,2,3
21,1640000000,3,1
21,1200000000,2,1
21,450000000,1,3
21,340000000,1,3
21,3800000000,5,1
21,740000000,2,3
21,900000000,2,1
21,1518000000,3,1
21,1500000000,3,1
21,1290000000,3,1
21,1695000000,3,1
21,1400000000,3,3
21,1645000000,3,1
21,570000000,2,3
21,390000000,1,3
21,755000000,2,3
21,1230000000,3,4
21,2030000000,4,1
21,5349980000,5,1
21,1430000000,3,1
21,2100000000,4,4
21,1850000000,3,1
21,860000000,2,3
21,575000000,2,3
21,1800000000,3,1
21,1800000000,3,3
21,1850000000,3,1
21,3150000000,4,1
21,1120000000,2,1
21,3350000000,4,1
21,545000000,2,3
21,570000000,2,3
21,530000000,2,3
21,1010000000,2,4
21,1190000000,2,4
21,2180000000,4,4
21,1330000000,3,1
21,1630000000,3,1
21,1640000000,3,1
21,740000000,2,3
21,387000000,1,2
21,1550000000,3,1
21,1850000000,3,1
21,1600000000,3,3
21,2125000000,4,1
21,750000000,2,1
21,2700000000,4,3
21,1510000000,3,1
21,210000000,1,2
21,1190000000,2,4
21,480000000,1,3
21,1325000000,3,1
21,1680000000,3,4
21,1087500000,2,1
21,415000000,1,3
21,340000000,1,3
21,280000000,1,2
21,850000000,2,3
21,850000000,2,1
21,1350000000,3,1
21,1490000000,3,1
21,1370000000,3,1
21,178000000,1,2
21,274000000,1,2
21,1457000000,3,1
21,3000000000,4,4
21,2350000000,4,1
21,550000000,2,3
21,9300000000,5,1
21,1900000000,3,3
21,340000000,1,2
21,500000000,1,3
21,1350000000,3,1
21,7250000000,5,4
21,2350000000,4,1
21,330000000,1,3
21,4249400000,5,1
21,1600000000,3,1
21,4000000000,5,4
21,1235000000,3,1
21,570000000,2,3
21,550000000,2,3
21,2499980000,4,1
21,790000000,2,3
21,1999600000,3,1
21,1870000000,3,1
21,2900000000,4,4
21,1400000000,3,1
21,2640000000,4,1
21,2900000000,4,4
21,4100000000,5,1
21,2105000000,4,1
21,1780000000,3,1
21,2295000000,4,1
21,4230000000,5,1
21,630000000,2,3
21,2170000000,4,1
21,2700000000,4,1
21,190000000,1,1
21,540000000,2,3
21,3650000000,5,1
21,20000000000,5,1
21,540000000,2,3
21,1590000000,3,1
21,4794000000,5,4
21,1600000000,3,1
21,1400000000,3,4
21,700000000,2,3
21,275000000,1,2
21,1190000000,2,3
21,2778000000,4,4
21,2520000000,4,1
21,1690000000,3,1
21,380000000,1,3
21,1100000000,2,1
21,4199400000,5,1
21,2085000000,4,1
21,2549800000,4,1
21,415000000,1,3
21,180000000,1,3
21,180000000,1,3
21,555000000,2,3
21,2050000000,4,1
21,1490000000,3,1
21,570000000,2,3
21,2050000000,4,1
21,580000000,2,3
21,2080000000,4,1
21,362500000,1,3
21,538000000,2,3
21,3050000000,4,1
21,3000000000,4,1
21,1810000000,3,1
21,1615000000,3,1
21,690000000,2,2
21,2280000000,4,1
21,580000000,2,3
21,1100000000,2,1
21,1585000000,3,1
21,180000000,1,2
21,1995000000,3,1
21,1400000000,3,1
21,585000000,2,3
21,2100000000,4,4
21,1050000000,2,1
21,1680000000,3,4
21,1740000000,3,1
21,515000000,2,3
21,710000000,2,3
21,2800000000,4,4
21,240000000,1,2
21,2470000000,4,4
21,320000000,1,2
21,1600000000,3,3
21,2150000000,4,1
21,530000000,2,3
21,3200000000,4,1
21,320000000,1,3
21,408000000,1,3
21,500000000,1,3
21,3500000000,4,4
21,2250000000,4,1
21,1625000000,3,1
21,550000000,2,3
21,580000000,2,3
21,330000000,1,2
21,620000000,2,3
21,570000000,2,3
21,520000000,2,3
21,540000000,2,3
21,5100000000,5,1
21,2750000000,4,1
21,161000000,1,3
21,3200000000,4,1
21,450000000,1,3
21,510000000,2,3
21,1160000000,2,1
21,1370000000,3,1
21,313000000,1,2
21,2700000000,4,1
21,1610000000,3,1
21,300000000,1,3
21,2185000000,4,1
21,820000000,2,1
21,410000000,1,3
21,1930000000,3,1
21,310000000,1,3
21,2943000000,4,4
21,6600000000,5,3
21,500000000,1,3
21,500000000,1,4
21,355000000,1,2
21,520000000,2,3
21,1030000000,2,1
21,348000000,1,3
21,320000000,1,2
21,1950000000,3,1
21,3955000000,5,3
21,2040000000,4,1
21,235000000,1,3
21,2440000000,4,4
21,290000000,1,3
21,1000000000,2,3
21,1540000000,3,1
21,300000000,1,2
21,532500000,2,3
21,825000000,2,3
21,2260000000,4,1
21,1995000000,3,1
21,2550000000,4,1
21,255000000,1,2
21,2700000000,4,4
21,2130000000,4,1
21,1640000000,3,1
21,7250000000,5,4
21,1650000000,3,1
21,1050000000,2,1
21,3320000000,4,4
21,3300000000,4,1
21,545000000,2,3
21,1850000000,3,1
21,2950000000,4,4
21,1360000000,3,1
21,2290000000,4,1
21,2180000000,4,1
21,1840000000,3,1
21,1420000000,3,1
21,599000000,2,3
21,3000000000,4,4
21,337000000,1,2
21,1840000000,3,1
21,388500000,1,2
21,1420000000,3,1
21,175000000,1,2
21,1450000000,3,1
21,1900000000,3,1
21,1090000000,2,1
21,1490000000,3,1
21,2150000000,4,1
21,345000000,1,3
21,295000000,1,3
21,4199400000,5,1
21,1370000000,3,1
21,1295000000,3,1
21,730000000,2,3
21,430000000,1,2
21,3970000000,5,1
21,1500000000,3,1
21,1540000000,3,1
21,600000000,2,3
21,2400000000,4,1
21,515000000,2,3
21,600000000,2,3
21,2430000000,4,1
21,1800000000,3,1
21,600000000,2,3
21,1760000000,3,1
21,1885000000,3,1
21,1640000000,3,1
21,1390000000,3,1
21,1760000000,3,1
21,828000000,2,1
21,1495000000,3,1
21,1200000000,2,1
21,910000000,2,3
21,417000000,1,3
21,800000000,2,3
21,1380000000,3,1
21,750000000,2,3
21,1250000000,3,4
21,2280000000,4,1
21,595000000,2,3
21,2550000000,4,1
21,455000000,1,3
21,447000000,1,3
21,4370000000,5,3
21,4300000000,5,1
21,2250000000,4,1
21,1100000000,2,4
21,2550000000,4,4
21,410000000,1,3
21,360000000,1,2
21,1390000000,3,1
21,1079000000,2,1
21,1850000000,3,1
21,782500000,2,1
21,1790000000,3,1
21,349000000,1,3
21,1950000000,3,1
21,2450000000,4,1
21,1010000000,2,1
21,2500000000,4,1
21,1360000000,3,1
21,2150000000,4,4
21,159000000,1,2
21,225000000,1,2
21,600000000,2,3
21,1050000000,2,3
21,1390000000,3,3
21,2915000000,4,1
21,2500000000,4,4
21,1500000000,3,1
21,425000000,1,3
21,1700000000,3,1
21,2280000000,4,1
21,739000000,2,3
21,1585000000,3,4
21,620000000,2,3
21,1065000000,2,1
21,430000000,1,3
21,280000000,1,2
21,770000000,2,3
21,268000000,1,2
21,440000000,1,3
21,1120000000,2,1
21,318000000,1,2
21,1850000000,3,1
21,1700000000,3,1
21,450000000,1,3
21,585000000,2,4
21,1900000000,3,4
21,940000000,2,3
21,2450000000,4,4
21,2380000000,4,1
21,589000000,2,4
21,185000000,1,1
21,2450000000,4,3
21,1645000000,3,1
21,1930000000,3,4
21,415000000,1,3
21,1000000000,2,3
21,880000000,2,3
21,600000000,2,2
21,2750000000,4,1
21,1880000000,3,1
21,1450000000,3,1
21,178000000,1,2
21,1425000000,3,1
21,1750000000,3,4
21,190000000,1,3
21,178000000,1,2
21,280000000,1,3
21,907000000,2,3
21,350000000,1,2
21,365000000,1,3
21,1650000000,3,1
21,600000000,2,3
21,1150000000,2,1
21,2575000000,4,1
21,545000000,2,3
21,1320000000,3,1
21,525000000,2,2
21,200000000,1,3
21,525000000,2,2
21,267000000,1,2
21,698000000,2,4
21,2575000000,4,1
21,440000000,1,3
21,130000000,1,3
21,4000000000,5,1
21,1425000000,3,1
21,644000000,2,3
21,540000000,2,3
21,175000000,1,3
21,820000000,2,1
21,333000000,1,2
21,245000000,1,2
21,245000000,1,2
21,333000000,1,2
21,3420000000,4,1
21,950000000,2,1
21,600000000,2,3
21,520000000,2,3
21,1290000000,3,3
21,370000000,1,2
21,1390000000,3,1
21,3890000000,5,4
21,260000000,1,3
21,1173000000,2,1
21,2220000000,4,1
21,495000000,1,3
21,3330000000,4,1
21,1690000000,3,1
21,758000000,2,3
21,878000000,2,3
21,2700000000,4,1
21,220000000,1,3
21,1520000000,3,1
21,1590000000,3,1
21,4300000000,5,1
21,2150000000,4,1
21,1295000000,3,1
21,440000000,1,3
21,1530000000,3,1
21,1400000000,3,1
21,1800000000,3,3
21,315000000,1,2
21,2990000000,4,4
21,1500000000,3,4
21,350000000,1,2
21,500000000,1,3
21,900000000,2,3
21,750000000,2,1
21,3400000000,4,4
21,2940000000,4,1
21,700000000,2,3
21,335000000,1,2
21,4000000000,5,1
21,500000000,1,3
21,1270000000,3,1
21,1200000000,2,1
21,1190000000,2,4
21,8900000000,5,1
21,200000000,1,2
21,8900000000,5,1
21,1190000000,2,4
21,6190000000,5,4
21,417000000,1,3
21,3829400000,5,1
21,2285000000,4,1
21,420000000,1,3
21,350000000,1,4
21,505000000,2,2
21,2400000000,4,1
21,1320000000,3,1
21,185000000,1,2
21,3100000000,4,3
21,2050000000,4,1
21,380000000,1,3
21,570000000,2,3
21,1493000000,3,1
21,260000000,1,2
21,520000000,2,3
21,578000000,2,3
21,2680000000,4,1
21,500000000,1,3
21,2070000000,4,1
21,600000000,2,3
21,2250000000,4,1
21,3000000000,4,4
21,2664000000,4,1
21,2900000000,4,1
21,3000000000,4,4
21,12000000000,5,1
21,2950000000,4,1
21,295000000,1,3
21,2950000000,4,1
21,1680000000,3,1
21,615000000,2,3
21,400000000,1,3
21,2370000000,4,4
21,3800000000,5,1
21,900000000,2,2
21,430000000,1,3
21,1245000000,3,1
21,3950000000,5,3
21,1600000000,3,1
21,595000000,2,3
21,12000000000,5,1
21,12000000000,5,1
21,10300000000,5,1
21,330000000,1,2
21,1630000000,3,1
21,590000000,2,3
21,3300000000,4,1
21,950000000,2,1
21,940000000,2,1
21,1840000000,3,1
21,2900000000,4,1
21,640000000,2,3
21,440000000,1,2
